,bikeid,checkout_time,duration_minutes,end_station_id,end_station_name,month,start_station_id,start_station_name,start_time,subscriber_type,trip_id,year,date,temp_high_F,temp_avg_F,temp_low_F,dew_point_high_F,dew_point_avg_F,dew_point_low_F,humidity_high_percent,humidity_avg_percent,humidity_low_percent,sea_level_pressure_high_inches,sea_level_pressure_avg_inches,sea_level_pressure_low_inches,visiblility_high_miles,visiblility_avg_miles,visiblility_low_miles,wind_high_MPH,wind_avg_MPH,wind_low_MPH,precipitaion_sum_inches,events
362,453,15:40:06,8,2540,17th & Guadalupe,3,2497,Capitol Station / Congress & 11th,15:40:06,Walk Up,9151687,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
363,829,10:11:06,14,2498,Convention Center / 4th St. @ MetroRail,3,2822,East 6th at Robert Martinez,10:11:06,Walk Up,9145584,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
364,958,10:15:22,18,2563,Davis at Rainey Street,3,2497,Capitol Station / Congress & 11th,10:15:22,Walk Up,9145638,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
365,200,17:34:13,22,2501,5th & Bowie,3,2503,South Congress & James,17:34:13,Explorer,9155871,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
366,747,20:51:13,3,2571,Red River & 8th Street,3,2496,8th & Congress,20:51:13,Walk Up,9159121,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
367,303,16:11:09,45,2539,Convention Center / 3rd & Trinity,3,2499,City Hall / Lavaca & 2nd,16:11:09,Walk Up,9152701,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
368,578,18:10:32,1,2499,City Hall / Lavaca & 2nd,3,2499,City Hall / Lavaca & 2nd,18:10:32,Local365,9156883,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
369,789,18:38:54,1,2552,3rd & West,3,2552,3rd & West,18:38:54,Local365,9157547,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
370,352,15:23:00,3,2544,East 6th & Pedernales St.,3,3381,East 7th & Pleasant Valley,15:23:00,Local30,9151196,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
371,520,11:24:46,0,3377,MoPac Pedestrian Bridge @ Veterans Drive,3,3377,MoPac Pedestrian Bridge @ Veterans Drive,11:24:46,Walk Up,9146670,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
372,27,12:46:11,14,2495,4th & Congress,3,2552,3rd & West,12:46:11,Walk Up,9148095,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
373,422,16:20:50,22,2707,Rainey St @ Cummings,3,2575,Riverside @ S. Lamar,16:20:50,Walk Up,9153070,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
374,540,16:24:50,10,2563,Davis at Rainey Street,3,2564,5th & San Marcos,16:24:50,Local30,9153233,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
375,62,13:32:11,17,2707,Rainey St @ Cummings,3,2538,Bullock Museum @ Congress & MLK,13:32:11,Walk Up,9148998,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
376,849,10:01:53,2,2499,City Hall / Lavaca & 2nd,3,2494,2nd & Congress,10:01:53,Founding Member,9145467,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
377,36,20:06:52,33,2539,Convention Center / 3rd & Trinity,3,2544,East 6th & Pedernales St.,20:06:52,Weekender,9158768,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
378,625,17:45:49,6,2539,Convention Center / 3rd & Trinity,3,2495,4th & Congress,17:45:49,Weekender,9156204,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
379,182,9:10:28,12,2498,Convention Center / 4th St. @ MetroRail,3,2568,East 11th St. at Victory Grill,09:10:28,Local30,9144866,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
380,100,14:53:59,6,2571,Red River & 8th Street,3,2498,Convention Center / 4th St. @ MetroRail,14:53:59,Walk Up,9150525,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
381,341,1:33:36,12,2495,4th & Congress,3,3292,East 4th & Chicon,01:33:36,Local30,9141106,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
382,384,11:45:36,120,2499,City Hall / Lavaca & 2nd,3,2539,Convention Center / 3rd & Trinity,11:45:36,Walk Up,9147010,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
383,202,16:43:00,19,2539,Convention Center / 3rd & Trinity,3,2707,Rainey St @ Cummings,16:43:00,Walk Up,9154010,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
384,86,14:41:26,11,2539,Convention Center / 3rd & Trinity,3,2501,5th & Bowie,14:41:26,Walk Up,9150262,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
385,993,19:22:07,38,2567,Palmer Auditorium,3,2567,Palmer Auditorium,19:22:07,Walk Up,9158296,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
386,89,0:02:59,12,2538,Bullock Museum @ Congress & MLK,3,2562,San Jacinto & 8th Street,00:02:59,Walk Up,9140981,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
387,411,8:28:28,7,2499,City Hall / Lavaca & 2nd,3,2498,Convention Center / 4th St. @ MetroRail,08:28:28,Local365,9144417,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
388,212,11:09:46,16,2497,Capitol Station / Congress & 11th,3,2539,Convention Center / 3rd & Trinity,11:09:46,Walk Up,9146458,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
389,341,15:26:30,19,3390,Brazos & 6th,3,2497,Capitol Station / Congress & 11th,15:26:30,Walk Up,9151293,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
390,229,20:20:41,16,2571,Red River & 8th Street,3,2571,Red River & 8th Street,20:20:41,Walk Up,9158912,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
391,522,7:52:33,18,2570,South Congress & Academy,3,2707,Rainey St @ Cummings,07:52:33,Weekender,9144062,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
392,166,13:18:22,38,2498,Convention Center / 4th St. @ MetroRail,3,2564,5th & San Marcos,13:18:22,Walk Up,9148754,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
393,865,20:41:33,14,2707,Rainey St @ Cummings,3,2498,Convention Center / 4th St. @ MetroRail,20:41:33,Local365,9159060,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
394,976,23:26:41,6,2571,Red River & 8th Street,3,3390,Brazos & 6th,23:26:41,Explorer,9159857,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
395,35,14:50:37,77,2565,Trinity & 6th Street,3,2539,Convention Center / 3rd & Trinity,14:50:37,Walk Up,9150455,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
396,668,17:30:49,6,2571,Red River & 8th Street,3,2563,Davis at Rainey Street,17:30:49,Walk Up,9155750,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
397,712,21:58:58,20,2504,South Congress & Elizabeth,3,2496,8th & Congress,21:58:58,Walk Up,9159470,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
398,41,19:24:51,7,2539,Convention Center / 3rd & Trinity,3,2552,3rd & West,19:24:51,Explorer,9158333,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
399,445,13:51:01,15,3390,Brazos & 6th,3,2564,5th & San Marcos,13:51:01,Local365,9149286,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
400,233,19:50:18,253,1007,Lavaca & 6th,3,2539,Convention Center / 3rd & Trinity,19:50:18,Walk Up,9158631,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
401,709,15:03:14,20,2495,4th & Congress,3,2495,4th & Congress,15:03:14,Walk Up,9150740,2016,2016-03-16,81,71,61,67,57,42,84,61,37,30.02,29.93,29.88,10,9,5,13,5,17,0, 
402,706,15:12:00,53,2712,Toomey Rd @ South Lamar,6,2712,Toomey Rd @ South Lamar,15:12:00,24-Hour Kiosk (Austin B-cycle),9900167088,2014,2014-06-27,91,83,75,74,72,70,88,69,49,29.93,29.87,29.79,10,10,8,17,8,32,T, 
403,396,19:12:00,46,2502,Barton Springs & Riverside,6,2502,Barton Springs & Riverside,19:12:00,24-Hour Kiosk (Austin B-cycle),9900167199,2014,2014-06-27,91,83,75,74,72,70,88,69,49,29.93,29.87,29.79,10,10,8,17,8,32,T, 
404,26,12:12:00,13,2494,2nd & Congress,6,2536,Waller & 6th St.,12:12:00,24-Hour Kiosk (Austin B-cycle),9900166985,2014,2014-06-27,91,83,75,74,72,70,88,69,49,29.93,29.87,29.79,10,10,8,17,8,32,T, 
405,924,14:12:00,6,2569,East 11th St. & San Marcos,6,2562,San Jacinto & 8th Street,14:12:00,Annual Membership (Austin B-cycle),9900167040,2014,2014-06-27,91,83,75,74,72,70,88,69,49,29.93,29.87,29.79,10,10,8,17,8,32,T, 
406,962,23:12:00,36,2542,Plaza Saltillo,6,1002,6th & Navasota St.,23:12:00,24-Hour Kiosk (Austin B-cycle),9900167282,2014,2014-06-27,91,83,75,74,72,70,88,69,49,29.93,29.87,29.79,10,10,8,17,8,32,T, 
407,104,18:12:00,0,2575,Riverside @ S. Lamar,6,2575,Riverside @ S. Lamar,18:12:00,24-Hour Kiosk (Austin B-cycle),9900167166,2014,2014-06-27,91,83,75,74,72,70,88,69,49,29.93,29.87,29.79,10,10,8,17,8,32,T, 
408,871,11:43:09,99,2499,City Hall / Lavaca & 2nd,3,2539,Convention Center / 3rd & Trinity,11:43:09,Walk Up,14191708,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
409,563,16:22:13,0,3455,Republic Square @ Federal Courthouse Plaza,3,3455,Republic Square @ Federal Courthouse Plaza,16:22:13,Walk Up,14195587,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
410,541,19:14:22,69,2711,Barton Springs @ Kinney Ave,3,2711,Barton Springs @ Kinney Ave,19:14:22,Walk Up,14197439,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
411,589,17:37:42,12,3635,13th & San Antonio,3,2494,2nd & Congress,17:37:42,Local365+Guest Pass,14196448,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
412,910,11:16:25,37,2572,Barton Springs Pool,3,2549,Long Center @ South 1st & Riverside,11:16:25,Walk Up,14191388,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
413,100,16:52:08,5,2575,Riverside @ S. Lamar,3,2549,Long Center @ South 1st & Riverside,16:52:08,Local30,14195977,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
414,539,20:49:31,38,2570,South Congress & Academy,3,2574,Zilker Park,20:49:31,Local30,14198055,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
415,49,18:35:55,97,2563,Davis at Rainey Street,3,2502,Barton Springs & Riverside,18:35:55,Walk Up,14197041,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
416,518,13:13:49,1,2568,East 11th St. at Victory Grill,3,2568,East 11th St. at Victory Grill,13:13:49,Local365,14193040,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
417,190,15:19:30,13,2572,Barton Springs Pool,3,2501,5th & Bowie,15:19:30,Walk Up,14194713,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
418,303,19:29:59,44,2707,Rainey St @ Cummings,3,2707,Rainey St @ Cummings,19:29:59,Walk Up,14197567,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
419,352,12:36:42,27,2497,Capitol Station / Congress & 11th,3,2542,Plaza Saltillo,12:36:42,Walk Up,14192442,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
420,685,11:21:02,37,2547,Guadalupe & 21st,3,2498,Convention Center / 4th St. @ MetroRail,11:21:02,Weekender,14191418,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
421,140,18:46:59,21,2570,South Congress & Academy,3,2552,3rd & West,18:46:59,Weekender,14197167,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
422,14,2:39:40,2,2498,Convention Center / 4th St. @ MetroRail,3,2498,Convention Center / 4th St. @ MetroRail,02:39:40,Walk Up,14189541,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
423,544,18:22:35,12,2498,Convention Center / 4th St. @ MetroRail,3,2503,South Congress & James,18:22:35,Walk Up,14196903,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
424,411,11:44:04,15,2566,Pfluger Bridge @ W 2nd Street,3,2566,Pfluger Bridge @ W 2nd Street,11:44:04,Local365,14191723,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
425,998,12:56:09,93,3455,Republic Square @ Federal Courthouse Plaza,3,3464,Pease Park,12:56:09,Walk Up,14192760,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
426,236,16:10:10,16,2707,Rainey St @ Cummings,3,2552,3rd & West,16:10:10,Local365,14195405,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
427,354,21:05:50,20,2566,Pfluger Bridge @ W 2nd Street,3,2566,Pfluger Bridge @ W 2nd Street,21:05:50,Local30,14198134,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
428,116,19:40:26,36,2566,Pfluger Bridge @ W 2nd Street,3,2539,Convention Center / 3rd & Trinity,19:40:26,Walk Up,14197623,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
429,373,12:18:38,39,2549,Long Center @ South 1st & Riverside,3,2499,City Hall / Lavaca & 2nd,12:18:38,Explorer,14192164,2017,2017-03-26,86,75,63,66,61,51,93,67,40,29.91,29.84,29.73,10,8,2,18,8,27,0, 
430,709,10:46:12,5,2499,City Hall / Lavaca & 2nd,5,2552,3rd & West,10:46:12,Local365,10089376,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
431,182,15:43:55,23,2707,Rainey St @ Cummings,5,2707,Rainey St @ Cummings,15:43:55,Walk Up,10094466,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
432,548,15:51:09,19,3377,MoPac Pedestrian Bridge @ Veterans Drive,5,2537,West & 6th St.,15:51:09,Local30,10094624,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
433,550,14:39:17,45,2575,Riverside @ S. Lamar,5,2575,Riverside @ S. Lamar,14:39:17,Walk Up,10093275,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
434,965,11:48:46,68,2500,Republic Square,5,2537,West & 6th St.,11:48:46,Walk Up,10090301,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
435,961,19:00:44,9,2549,Long Center @ South 1st & Riverside,5,2566,Pfluger Bridge @ W 2nd Street,19:00:44,Local365,10097554,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
436,452,9:35:13,112,2496,8th & Congress,5,2496,8th & Congress,09:35:13,Walk Up,10088535,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
437,483,13:36:35,46,2566,Pfluger Bridge @ W 2nd Street,5,2566,Pfluger Bridge @ W 2nd Street,13:36:35,Walk Up,10092107,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
438,232,18:06:03,14,2563,Davis at Rainey Street,5,2552,3rd & West,18:06:03,Walk Up,10096765,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
439,706,20:54:10,124,2566,Pfluger Bridge @ W 2nd Street,5,2566,Pfluger Bridge @ W 2nd Street,20:54:10,Walk Up,10098724,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
440,451,12:49:12,57,3377,MoPac Pedestrian Bridge @ Veterans Drive,5,2500,Republic Square,12:49:12,Walk Up,10091317,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
441,970,15:17:36,48,2574,Zilker Park,5,3390,Brazos & 6th,15:17:36,Walk Up,10094010,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
442,897,1:57:12,10,2552,3rd & West,5,2536,Waller & 6th St.,01:57:12,Walk Up,10087556,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
443,897,22:20:01,7,2495,4th & Congress,5,2571,Red River & 8th Street,22:20:01,Local365,10099456,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
444,400,15:21:14,18,2574,Zilker Park,5,2574,Zilker Park,15:21:14,Walk Up,10094076,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
445,968,15:16:40,12,2496,8th & Congress,5,2501,5th & Bowie,15:16:40,Walk Up,10093994,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
446,223,16:01:02,29,3390,Brazos & 6th,5,2504,South Congress & Elizabeth,16:01:02,Walk Up,10094826,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
447,85,17:11:53,49,2538,Bullock Museum @ Congress & MLK,5,2548,UT West Mall @ Guadalupe,17:11:53,Walk Up,10095982,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
448,400,20:43:19,11,3377,MoPac Pedestrian Bridge @ Veterans Drive,5,2575,Riverside @ S. Lamar,20:43:19,Walk Up,10098622,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
449,873,23:37:25,36,2575,Riverside @ S. Lamar,5,2563,Davis at Rainey Street,23:37:25,Walk Up,10099884,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
450,558,22:52:04,17,2497,Capitol Station / Congress & 11th,5,2496,8th & Congress,22:52:04,Walk Up,10099655,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
451,36,18:22:31,41,2563,Davis at Rainey Street,5,2563,Davis at Rainey Street,18:22:31,Walk Up,10096999,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
452,400,18:29:05,55,2549,Long Center @ South 1st & Riverside,5,2549,Long Center @ South 1st & Riverside,18:29:05,Walk Up,10097089,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
453,347,15:12:28,37,3377,MoPac Pedestrian Bridge @ Veterans Drive,5,2575,Riverside @ S. Lamar,15:12:28,Walk Up,10093911,2016,2016-05-21,83,77,70,74,69,64,87,81,74,30.07,30,29.92,10,10,8,9,4,16,0, 
454,772,20:12:00,11,2502,Barton Springs & Riverside,5,2707,Rainey St @ Cummings,20:12:00,Walk Up,9900142628,2015,2015-05-06,87,79,71,71,69,68,93,74,55,29.97,29.91,29.81,10,8,3,14,8,23,0.01,Rain
455,8,14:12:00,8,2567,Palmer Auditorium,5,2501,5th & Bowie,14:12:00,Local365,9900142445,2015,2015-05-06,87,79,71,71,69,68,93,74,55,29.97,29.91,29.81,10,8,3,14,8,23,0.01,Rain
456,822,17:12:00,222,2562,San Jacinto & 8th Street,5,2562,San Jacinto & 8th Street,17:12:00,Walk Up,9900142541,2015,2015-05-06,87,79,71,71,69,68,93,74,55,29.97,29.91,29.81,10,8,3,14,8,23,0.01,Rain
457,209,9:12:00,4,2496,8th & Congress,5,2498,Convention Center / 4th St. @ MetroRail,09:12:00,Local365,9900142354,2015,2015-05-06,87,79,71,71,69,68,93,74,55,29.97,29.91,29.81,10,8,3,14,8,23,0.01,Rain
458,158,15:12:00,12,2497,Capitol Station / Congress & 11th,5,2538,Bullock Museum @ Congress & MLK,15:12:00,Walk Up,9900142474,2015,2015-05-06,87,79,71,71,69,68,93,74,55,29.97,29.91,29.81,10,8,3,14,8,23,0.01,Rain
459,728,1:12:00,5,2569,East 11th St. & San Marcos,5,2562,San Jacinto & 8th Street,01:12:00,Local365,9900142319,2015,2015-05-06,87,79,71,71,69,68,93,74,55,29.97,29.91,29.81,10,8,3,14,8,23,0.01,Rain
460,35,23:23:04,19,2542,Plaza Saltillo,9,2569,East 11th St. & San Marcos,23:23:04,Walk Up,12030775,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
461,447,16:34:11,8,2566,Pfluger Bridge @ W 2nd Street,9,2496,8th & Congress,16:34:11,Local30,12024682,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
462,871,18:51:44,28,2711,Barton Springs @ Kinney Ave,9,2575,Riverside @ S. Lamar,18:51:44,Walk Up,12028501,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
463,661,11:53:56,108,2567,Palmer Auditorium,9,2575,Riverside @ S. Lamar,11:53:56,Walk Up,12019275,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
464,759,14:14:25,2,2552,3rd & West,9,2566,Pfluger Bridge @ W 2nd Street,14:14:25,Local365,12021520,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
465,252,17:09:42,11,2499,City Hall / Lavaca & 2nd,9,2504,South Congress & Elizabeth,17:09:42,Local30,12025986,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
466,425,0:42:01,14,2566,Pfluger Bridge @ W 2nd Street,9,2542,Plaza Saltillo,00:42:01,Walk Up,12011283,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
467,15,11:50:40,7,2495,4th & Congress,9,2537,West & 6th St.,11:50:40,Local365,12019221,2016,2016-09-21,96,86,75,75,69,61,91,62,33,30.08,29.99,29.94,10,10,7,10,2,13,0, 
468,775,18:12:00,61,2576,Rainey @ River St,5,2576,Rainey @ River St,18:12:00,Walk Up,9900151192,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
469,843,11:12:00,90,2550,Republic Square @ Guadalupe & 4th St.,5,2498,Convention Center / 4th St. @ MetroRail,11:12:00,Walk Up,9900150114,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
470,176,12:12:00,11,2536,Waller & 6th St.,5,2539,Convention Center / 3rd & Trinity,12:12:00,Walk Up,9900150164,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
471,178,15:12:00,11,2711,Barton Springs @ Kinney Ave,5,1008,Nueces @ 3rd,15:12:00,Local365,9900150696,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
472,190,23:12:00,16,2571,Red River & 8th Street,5,2536,Waller & 6th St.,23:12:00,Walk Up,9900151486,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
473,509,16:12:00,110,2712,Toomey Rd @ South Lamar,5,2575,Riverside @ S. Lamar,16:12:00,Walk Up,9900150957,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
474,664,19:12:00,11,2576,Rainey @ River St,5,2570,South Congress & Academy,19:12:00,Walk Up,9900151281,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
475,479,15:12:00,9,2575,Riverside @ S. Lamar,5,2549,Long Center @ South 1st & Riverside,15:12:00,Walk Up,9900150662,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
476,275,14:12:00,16,2538,Bullock Museum @ Congress & MLK,5,2497,Capitol Station / Congress & 11th,14:12:00,Walk Up,9900150446,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
477,503,10:12:00,26,2576,Rainey @ River St,5,2566,Pfluger Bridge @ W 2nd Street,10:12:00,Walk Up,9900150063,2015,2015-05-24,82,73,64,70,68,63,93,81,69,29.95,29.89,29.81,10,10,5,8,6,17,0.76,Rain
